V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region (ISO),G_TOWNSIZE2: Settlement size_5 groups,V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective)
2011,-4,Missing,500000 and more,Male,20,Russian,Married,Middle,Upper middle class
2011,-4,Missing,500000 and more,Female,43,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,22,Other,Married,Middle,Upper middle class
2011,-4,Missing,500000 and more,Male,18,Russian,Single,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,57,Russian,Widowed,Middle,Upper middle class
2011,-4,Missing,500000 and more,Female,72,Russian,Widowed,Higher,Lower class
2011,-4,Missing,500000 and more,Female,41,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,33,Russian,Married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Male,52,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,25,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,27,Russian,Single,Higher,Working class
2011,-4,Missing,500000 and more,Female,20,Russian,Single,Higher,Working class
2011,-4,Missing,500000 and more,Female,40,Russian,Divorced,Middle,Working class
2011,-4,Missing,500000 and more,Male,30,Russian,Living together as married,Middle,Upper middle class
2011,-4,Missing,500000 and more,Female,22,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,26,Russian,Married,Middle,Upper middle class
2011,-4,Missing,500000 and more,Male,45,Russian,Single,Middle,Working class
2011,-4,Missing,500000 and more,Female,49,Russian,Single,Middle,Working class
2011,-4,Missing,500000 and more,Male,24,Russian,Widowed,Middle,Upper middle class
2011,-4,Missing,500000 and more,Male,20,Russian,Living together as married,Middle,Upper middle class
2011,-4,Missing,500000 and more,Female,47,Russian,Separated,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,49,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,21,Russian,Single,Higher,Upper middle class
2011,-4,Missing,500000 and more,Male,22,Russian,Single,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,23,Russian,Single,Higher,Upper middle class
2011,-4,Missing,500000 and more,Male,25,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,19,Russian,Living together as married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Male,32,Russian,Living together as married,Middle,Working class
2011,-4,Missing,500000 and more,Female,37,Russian,Living together as married,Middle,Upper middle class
2011,-4,Missing,500000 and more,Female,22,Russian,Single,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,48,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,62,Russian,Widowed,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,74,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,42,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,18,Russian,Single,Middle,Working class
2011,-4,Missing,100000-500000,Female,55,Russian,Living together as married,Middle,Upper middle class
2011,-4,Missing,100000-500000,Female,26,Russian,Married,Middle,Upper middle class
2011,-4,Missing,100000-500000,Male,32,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,26,Russian,Single,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,69,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,52,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,36,Russian,Single,Middle,Working class
2011,-4,Missing,100000-500000,Male,18,Russian,Single,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,45,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,20,Russian,Single,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Female,52,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,74,Russian,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Female,26,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Female,40,Russian,Living together as married,Middle,Don´t know
2011,-4,Missing,"Under 5,000",Female,52,Russian,Widowed,Higher,Working class
2011,-4,Missing,"Under 5,000",Female,58,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,25,Russian,Single,Higher,Working class
2011,-4,Missing,"Under 5,000",Female,50,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,23,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Male,75,Russian,Married,Middle,No answer
2011,-4,Missing,"Under 5,000",Male,44,Russian,Divorced,Higher,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,"Under 5,000",Male,27,Russian,Divorced,Middle,Upper class
2011,-4,Missing,"Under 5,000",Male,43,Other,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,27,Russian,Single,Higher,No answer
2011,-4,Missing,"Under 5,000",Male,52,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,59,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,71,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Female,71,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,45,No answer,Widowed,Middle,Upper middle class
2011,-4,Missing,500000 and more,Male,33,Russian,Married,Higher,Working class
2011,-4,Missing,500000 and more,Male,19,Russian,Single,Middle,Lower class
2011,-4,Missing,500000 and more,Female,41,Russian,Single,Middle,Working class
2011,-4,Missing,500000 and more,Female,32,Russian,Single,Middle,Working class
2011,-4,Missing,500000 and more,Female,36,Russian,Single,Higher,Working class
2011,-4,Missing,500000 and more,Female,36,Russian,Widowed,Middle,Working class
2011,-4,Missing,500000 and more,Male,46,Russian,Divorced,Middle,Working class
2011,-4,Missing,500000 and more,Male,27,Russian,Divorced,Middle,Working class
2011,-4,Missing,500000 and more,Female,62,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,47,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,39,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,48,Russian,Divorced,Higher,Working class
2011,-4,Missing,500000 and more,Male,38,Russian,Living together as married,Middle,Working class
2011,-4,Missing,500000 and more,Female,32,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,73,Russian,Widowed,Middle,Lower class
2011,-4,Missing,500000 and more,Female,51,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,37,Russian,Living together as married,Higher,Don´t know
2011,-4,Missing,500000 and more,Male,33,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,72,Russian,Single,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,71,Russian,Widowed,Lower,Lower class
2011,-4,Missing,500000 and more,Female,44,Russian,Divorced,Middle,Working class
2011,-4,Missing,500000 and more,Female,74,Russian,Divorced,Middle,Lower class
2011,-4,Missing,500000 and more,Male,62,Russian,Widowed,Middle,Working class
2011,-4,Missing,500000 and more,Female,55,Russian,Separated,Middle,Working class
2011,-4,Missing,500000 and more,Female,35,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,59,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,20,Russian,Single,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,34,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,30,Russian,Married,Middle,Upper middle class
2011,-4,Missing,500000 and more,Male,21,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,25,Russian,Married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Female,44,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,25,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,23,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,67,Russian,Living together as married,Middle,Don´t know
2011,-4,Missing,100000-500000,Female,47,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,54,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,22,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Male,77,Russian,Living together as married,Lower,Working class
2011,-4,Missing,100000-500000,Male,58,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,38,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,37,Russian,Divorced,Middle,Working class
2011,-4,Missing,100000-500000,Female,74,Russian,Widowed,Lower,Working class
2011,-4,Missing,100000-500000,Male,74,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,62,Russian,Single,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,72,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,29,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,73,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Male,18,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Male,54,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,59,Russian,Divorced,Middle,Working class
2011,-4,Missing,20000-100000,Female,34,Russian,Single,Middle,Working class
2011,-4,Missing,20000-100000,Female,23,Russian,Married,Middle,Upper middle class
2011,-4,Missing,20000-100000,Female,23,Russian,Divorced,Middle,Working class
2011,-4,Missing,20000-100000,Male,43,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Male,59,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Male,25,Russian,Single,Middle,Don´t know
2011,-4,Missing,20000-100000,Male,81,Russian,Married,Middle,Lower class
2011,-4,Missing,20000-100000,Female,25,Russian,Married,Middle,Upper middle class
2011,-4,Missing,20000-100000,Female,54,Russian,Widowed,Middle,Working class
2011,-4,Missing,20000-100000,Female,57,Russian,Divorced,Middle,Working class
2011,-4,Missing,20000-100000,Female,55,Russian,Separated,Middle,Working class
2011,-4,Missing,20000-100000,Male,22,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,55,Russian,Widowed,Middle,Working class
2011,-4,Missing,20000-100000,Male,48,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,58,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,32,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,50,Russian,Married,No answer,Working class
2011,-4,Missing,"Under 5,000",Male,36,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,48,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,28,Russian,Living together as married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,78,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,64,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,28,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Female,55,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,56,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Male,32,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,78,Russian,Widowed,Lower,Working class
2011,-4,Missing,"Under 5,000",Female,73,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,89,Russian,Widowed,Lower,Working class
2011,-4,Missing,"Under 5,000",Female,81,Tatar,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,74,Tatar,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,60,Tatar,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,37,Tatar,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,59,Tatar,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Male,79,Tatar,Married,Lower,Working class
2011,-4,Missing,"Under 5,000",Male,62,Tatar,Married,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Female,47,Tatar,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,33,Tatar,Single,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,25,Tatar,Single,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,47,Tatar,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,52,Tatar,Divorced,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Female,54,Tatar,Living together as married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Male,32,Russian,Living together as married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,36,Tatar,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,40,Tatar,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,21,Russian,Single,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,47,Tatar,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,46,Tatar,Living together as married,Middle,Upper middle class
2011,-4,Missing,500000 and more,Female,71,Tatar,Widowed,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,27,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,39,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,72,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,22,Russian,Single,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,52,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,72,Russian,Widowed,Higher,Working class
2011,-4,Missing,500000 and more,Male,59,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,53,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,27,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,39,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,69,Russian,Divorced,Middle,Working class
2011,-4,Missing,500000 and more,Female,48,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,55,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,50,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,29,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,29,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,46,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,41,Russian,Divorced,Higher,Don´t know
2011,-4,Missing,500000 and more,Female,28,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,48,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,52,Tatar,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,31,Russian,Married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Female,46,Tatar,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,35,Tatar,Married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Female,34,Russian,Married,Higher,Working class
2011,-4,Missing,500000 and more,Female,54,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,29,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,73,Russian,Married,Higher,Lower class
2011,-4,Missing,500000 and more,Female,53,Russian,Divorced,Middle,Lower class
2011,-4,Missing,500000 and more,Female,75,Russian,Widowed,Middle,Working class
2011,-4,Missing,500000 and more,Male,28,Russian,Single,Middle,Working class
2011,-4,Missing,500000 and more,Male,24,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,59,Tatar,Divorced,Higher,Upper middle class
2011,-4,Missing,500000 and more,Female,58,Russian,Widowed,Middle,Upper middle class
2011,-4,Missing,500000 and more,Male,24,Russian,Living together as married,Middle,Don´t know
