V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,V256: Region where the interview was conducted,V253_CS: Size of town (country specific),V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective),Counts
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,71,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,72,Japanese,Widowed,Lower,Lower class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,72,Japanese,Widowed,Lower,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,76,Japanese,Married,Middle,Upper class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,21,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,23,Japanese,Single,Higher,Don´t know,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,23,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,26,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,26,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,34,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,35,Japanese,Single,Middle,Don´t know,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,35,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,36,Japanese,Single,Lower,Lower class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,38,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,42,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,46,Japanese,Married,Higher,Lower class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,51,Japanese,Married,Higher,Don´t know,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,54,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,58,Japanese,Married,Higher,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,58,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,60,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,62,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,63,Japanese,Married,Higher,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,65,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,66,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,66,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,69,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,72,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,77,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,21,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,22,Japanese,Single,Higher,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,23,Japanese,Single,Higher,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,24,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,24,Japanese,Single,Higher,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,25,Japanese,Single,Higher,Don´t know,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,26,Japanese,Married,Middle,Upper class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,30,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,34,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,39,Japanese,Divorced,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,41,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,41,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,46,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,46,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,47,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,52,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,56,Japanese,Divorced,Middle,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,57,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,57,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,58,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,59,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,59,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,61,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,62,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,62,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,63,Japanese,Widowed,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,66,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,68,Japanese,No answer,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,70,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,71,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,74,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,74,Japanese,Widowed,Lower,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,77,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,77,Japanese,Widowed,Lower,Lower class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Female,78,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,27,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,29,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,32,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,33,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,38,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,39,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,42,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,44,Japanese,Married,Higher,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,46,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,46,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,47,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,52,Japanese,Single,Middle,Lower class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,54,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,54,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,55,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,55,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,55,Japanese,Single,Higher,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,56,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,58,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,60,Japanese,Married,Lower,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,61,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,62,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,62,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,63,Japanese,Single,Lower,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,63,Japanese,Widowed,Higher,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,65,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,66,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,66,Japanese,Widowed,Higher,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,67,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,67,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,69,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,71,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,71,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,76,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,77,Japanese,Married,Lower,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations less than 100,000",Male,77,Japanese,Married,Lower,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,24,Japanese,Single,Higher,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,25,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,26,Japanese,Single,Middle,Don´t know,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,31,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,31,Japanese,Single,Higher,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,32,Japanese,Married,Higher,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,33,Japanese,Married,Higher,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,35,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,35,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,37,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,37,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,39,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,41,Japanese,Divorced,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,42,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,43,Japanese,Married,Higher,Lower class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,44,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,48,Japanese,Separated,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,51,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,53,Japanese,Married,Higher,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,58,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,59,Japanese,Married,Higher,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,59,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,60,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kita-Kanto region,"JP:Cities with populations of 200,000 or more",Female,61,Japanese,No answer,Middle,Lower middle class,1
