V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region (ISO),G_TOWNSIZE2: Settlement size_5 groups,V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective),Counts
2012,-4,IN-KA Karnataka,5000-20000,Male,37,Kannada,Married,Middle,Working class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,40,Kannada,Married,Middle,Lower middle class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,40,Kannada,Married,Middle,Upper middle class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,42,Kannada,Married,Middle,Lower middle class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,42,Urdu,Married,Lower,Lower class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,44,Kannada,Married,Lower,Working class,2
2012,-4,IN-KA Karnataka,5000-20000,Male,46,Urdu,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,48,Kannada,Married,Middle,Lower middle class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,50,Urdu,Married,Middle,Upper middle class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,55,Kannada,Married,Middle,Lower middle class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,56,Telugu,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,57,Malvi ,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,58,Kannada,Married,Lower,Lower middle class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,58,Kannada,Married,Middle,Upper middle class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,61,Urdu,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,62,Kannada,Married,Lower,Upper middle class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,73,Urdu,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,76,Urdu,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,78,Kannada,Married,Lower,Lower middle class,1
2012,-4,IN-KA Karnataka,5000-20000,Male,79,Kannada,Married,Lower,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,19,Kannada,Single,Higher,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,22,Kannada,Married,Lower,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,27,Kannada,Married,Middle,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,28,Urdu,Married,Middle,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,29,Kannada,Married,Middle,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,29,Kannada,Married,Middle,Working class,2
2012,-4,IN-KA Karnataka,"Under 5,000",Female,30,Kannada,Married,Middle,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,30,Telugu,Married,Lower,Upper class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,31,Kannada,Married,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,32,Kannada,Married,Higher,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,32,Kannada,Married,Higher,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,32,Kannada,Married,Higher,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,32,Kannada,Married,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,32,Kannada,Married,Lower,Upper class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,32,Kannada,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,32,Kannada,Married,Middle,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,32,Kannada,Married,Middle,Working class,2
2012,-4,IN-KA Karnataka,"Under 5,000",Female,32,Urdu,Married,Lower,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,33,Kannada,Married,Lower,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,33,Kannada,Married,Middle,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,33,Kannada,Married,Middle,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,33,Telugu,Married,Lower,Upper class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,34,Kannada,Married,Lower,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,35,Kannada,Married,Higher,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,35,Kannada,Widowed,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,37,Kannada,Married,Lower,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,37,Kannada,Married,Middle,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,38,Kannada,Married,Middle,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,39,Kannada,Married,Middle,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,40,Kannada,Married,Middle,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,40,Kannada,Married,Middle,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,41,Telugu,Married,Lower,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,42,Kannada,Married,Lower,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,42,Kannada,Married,Lower,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,42,Kannada,Married,Middle,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,42,Kannada,Single,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,44,Kannada,Married,Middle,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,44,Kannada,Married,Middle,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,45,Telugu,Married,Lower,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,46,Kannada,Married,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,46,Kannada,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,47,Kannada,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,48,Kannada,Married,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,50,Kannada,Married,Higher,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,51,Telugu,Married,Middle,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,52,Kannada,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,52,Kannada,Married,Middle,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,52,Kannada,Widowed,Lower,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,55,Telugu,Married,Lower,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,57,Kannada,Married,Lower,Upper class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,58,Kannada,Married,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,62,Kannada,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,63,Kannada,Married,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,65,Kannada,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,66,Kannada,Widowed,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,74,Kannada,Widowed,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,76,Kannada,Separated,Lower,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Female,83,Kannada,Married,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,21,Kannada,Single,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,25,Kannada,Married,Middle,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,26,Kannada,Single,Middle,Upper class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,28,Kannada,Married,Higher,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,30,Kannada,Married,Middle,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,30,Kannada,Married,Middle,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,31,Kannada,Married,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,31,Kannada,Married,Lower,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,31,Kannada,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,32,Kannada,Married,Middle,Lower middle class,2
2012,-4,IN-KA Karnataka,"Under 5,000",Male,33,Kannada,Married,Higher,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,33,Urdu,Married,Middle,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,35,Kannada,Married,Middle,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,35,Kannada,Single,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,35,Telugu,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,36,Kannada,Married,Middle,Lower middle class,2
2012,-4,IN-KA Karnataka,"Under 5,000",Male,38,Kannada,Married,Higher,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,39,Kannada,Married,Middle,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,42,Kannada,Married,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,42,Telugu,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,42,Urdu,Married,Middle,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,43,Kannada,Married,Middle,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,43,Kannada,Married,Middle,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,45,Kannada,Married,Middle,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,46,Kannada,Married,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,47,Kannada,Married,Higher,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,47,Kannada,Married,Middle,Upper middle class,2
2012,-4,IN-KA Karnataka,"Under 5,000",Male,48,Kannada,Married,Middle,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,51,Kannada,Married,Lower,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,51,Telugu,Married,Lower,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,52,Kannada,Married,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,52,Kannada,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,52,Kannada,Married,Middle,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,52,Urdu,Married,Lower,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,53,Kannada,Married,Lower,Upper class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,53,Telugu,Married,Lower,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,55,Kannada,Married,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,59,Kannada,Married,Middle,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,59,Urdu,Married,Middle,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,60,Kannada,Married,Middle,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,60,Urdu,Married,Lower,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,62,Kannada,Married,Lower,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,64,Kannada,Married,Lower,Upper middle class,2
2012,-4,IN-KA Karnataka,"Under 5,000",Male,66,Kannada,Married,Lower,Lower class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,67,Kannada,Married,Lower,Lower middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,67,Kannada,Married,Lower,Working class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,72,Kannada,Married,Lower,Upper middle class,1
2012,-4,IN-KA Karnataka,"Under 5,000",Male,82,Kannada,Widowed,Lower,Lower middle class,2
2012,-4,IN-KL Kerala,100000-500000,Female,24,Malayalam,Single,Higher,Don´t know,1
2012,-4,IN-KL Kerala,5000-20000,Female,22,Malayalam,Single,Higher,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,22,Malayalam,Single,Higher,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,22,Malayalam,Single,Higher,Upper middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,22,Malayalam,Single,Higher,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,23,Malayalam,Single,Higher,Upper middle class,2
2012,-4,IN-KL Kerala,5000-20000,Female,25,Malayalam,Married,Higher,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,25,Malayalam,Married,Middle,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,29,Malayalam,Married,Higher,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,29,Malayalam,Married,Middle,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,31,Malayalam,Married,Higher,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,31,Malayalam,Married,Higher,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,32,Malayalam,Married,Higher,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,33,Malayalam,Married,Higher,Upper middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,33,Malayalam,Married,Middle,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,34,Malayalam,Married,Middle,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,35,Malayalam,Married,Middle,Working class,2
2012,-4,IN-KL Kerala,5000-20000,Female,36,Malayalam,Married,Middle,Lower class,2
2012,-4,IN-KL Kerala,5000-20000,Female,36,Malayalam,Married,Middle,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,37,Malayalam,Married,Middle,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,37,Malayalam,Married,Middle,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,38,Malayalam,Married,Higher,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,38,Malayalam,Married,Middle,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,38,Malayalam,Married,Middle,Working class,2
2012,-4,IN-KL Kerala,5000-20000,Female,39,Malayalam,Married,Higher,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,39,Malayalam,Married,Middle,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,40,Malayalam,Married,Higher,Upper middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,40,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,41,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,41,Malayalam,Married,Middle,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,42,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,42,Malayalam,Married,Middle,Lower middle class,2
2012,-4,IN-KL Kerala,5000-20000,Female,42,Malayalam,Married,Middle,Working class,2
2012,-4,IN-KL Kerala,5000-20000,Female,43,Malayalam,Married,Middle,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,44,Malayalam,Married,Lower,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,44,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,45,Malayalam,Married,Middle,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,45,Malayalam,Married,Middle,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,46,Malayalam,Married,Lower,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,46,Malayalam,Married,Lower,Working class,2
2012,-4,IN-KL Kerala,5000-20000,Female,46,Malayalam,Married,Middle,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,47,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,47,Malayalam,Married,Middle,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,47,Malayalam,Married,Middle,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,48,Malayalam,Married,Lower,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,48,Malayalam,Married,Middle,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,48,Malayalam,Married,Middle,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,49,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,50,Malayalam,Married,Middle,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,51,Malayalam,Married,Higher,Upper middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,52,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,52,Malayalam,Married,Middle,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,53,Malayalam,Married,Lower,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,54,Malayalam,Married,Lower,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,55,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,55,Malayalam,Married,Middle,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,56,Malayalam,Married,Lower,Working class,2
2012,-4,IN-KL Kerala,5000-20000,Female,56,Malayalam,Married,Middle,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,58,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,58,Malayalam,Married,Middle,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,58,Malayalam,Married,Middle,Working class,2
2012,-4,IN-KL Kerala,5000-20000,Female,60,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,61,Malayalam,Married,Lower,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,61,Malayalam,Widowed,Lower,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,64,Malayalam,Married,Lower,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,65,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,66,Malayalam,Married,Lower,Working class,2
2012,-4,IN-KL Kerala,5000-20000,Female,67,Malayalam,Divorced,Lower,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,67,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,68,Malayalam,Married,Lower,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,68,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,70,Malayalam,Married,Lower,Working class,2
2012,-4,IN-KL Kerala,5000-20000,Female,73,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,74,Malayalam,Married,Lower,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,74,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,76,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,77,Malayalam,Married,Lower,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,78,Malayalam,Married,Middle,Upper middle class,1
2012,-4,IN-KL Kerala,5000-20000,Female,80,Malayalam,Married,Lower,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Female,82,Malayalam,Married,Lower,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Female,87,Malayalam,Married,Lower,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Male,22,Malayalam,Single,Higher,Lower middle class,2
2012,-4,IN-KL Kerala,5000-20000,Male,24,Malayalam,Single,Higher,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,24,Malayalam,Single,Middle,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Male,25,Malayalam,Married,Higher,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,25,Malayalam,Single,Higher,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,25,Malayalam,Single,Middle,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Male,26,Malayalam,Single,Higher,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Male,28,Malayalam,Single,Middle,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Male,29,Malayalam,Married,Middle,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Male,30,Malayalam,Married,Higher,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,30,Malayalam,Married,Higher,Upper middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,30,Malayalam,Married,Middle,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Male,30,Malayalam,Married,Middle,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,32,Malayalam,Married,Middle,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Male,32,Malayalam,Married,Middle,Working class,2
2012,-4,IN-KL Kerala,5000-20000,Male,33,Malayalam,Married,Middle,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,33,Malayalam,Single,Higher,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Male,34,Malayalam,Married,Higher,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,34,Malayalam,Married,Middle,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Male,35,Malayalam,Married,Middle,Lower class,1
2012,-4,IN-KL Kerala,5000-20000,Male,35,Malayalam,Married,Middle,Working class,2
2012,-4,IN-KL Kerala,5000-20000,Male,36,Malayalam,Married,Higher,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,36,Malayalam,Married,Middle,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Male,36,Malayalam,Single,Middle,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Male,37,Malayalam,Married,Middle,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,37,Malayalam,Married,Middle,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Male,38,Malayalam,Married,Middle,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,38,Malayalam,Married,Middle,Working class,2
2012,-4,IN-KL Kerala,5000-20000,Male,39,Malayalam,Married,Middle,Working class,3
2012,-4,IN-KL Kerala,5000-20000,Male,40,Malayalam,Married,Middle,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,40,Malayalam,Married,Middle,Working class,4
2012,-4,IN-KL Kerala,5000-20000,Male,42,Malayalam,Married,Higher,Upper middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,42,Malayalam,Married,Middle,Working class,1
2012,-4,IN-KL Kerala,5000-20000,Male,43,Malayalam,Married,Middle,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,44,Malayalam,Married,Higher,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,44,Malayalam,Married,Middle,Lower middle class,1
2012,-4,IN-KL Kerala,5000-20000,Male,44,Malayalam,Married,Middle,Working class,2
2012,-4,IN-KL Kerala,5000-20000,Male,46,Malayalam,Married,Lower,Working class,1
